fecha,valor
2010-03-01,9.2275980636192
2010-04-01,8.836054099283
2010-05-01,9.0877307261896
2010-06-01,8.6560640009262
2010-07-01,8.5111787141127
2010-08-01,8.4362750412026
2010-09-01,8.1245686923359
2010-10-01,7.8146967084653
2010-11-01,7.2250504372039
2010-12-01,7.2101288890971
2011-01-01,7.4417617188178
2011-02-01,7.4427693646653
2011-03-01,7.5481165580962
2011-04-01,7.2111118602051
2011-05-01,7.3047634518804
2011-06-01,7.2122553970482
2011-07-01,7.5533693014775
2011-08-01,7.5146494707645
2011-09-01,7.6263811757401
2011-10-01,7.4366909896981
2011-11-01,7.3319133368942
2011-12-01,6.8146096671283
2012-01-01,6.853915676547
2012-02-01,6.5283728037424
2012-03-01,6.7973028961148
2012-04-01,6.7636742906146
2012-05-01,6.9418393842258
2012-06-01,6.7812921942007
2012-07-01,6.6649669414834
2012-08-01,6.5384289832067
2012-09-01,6.5762953945396
2012-10-01,6.6949333295345
2012-11-01,6.3597240604042
2012-12-01,6.2246556879872
2013-01-01,6.119549592693
2013-02-01,6.354761938598
2013-03-01,6.4261089083845
2013-04-01,6.5390100414664
2013-05-01,6.5412356813197
2013-06-01,6.2605406935358
2013-07-01,5.8831519808406
2013-08-01,5.8489625959424
2013-09-01,5.8604966913638
2013-10-01,5.9526644251095
2013-11-01,5.8648368756726
2013-12-01,5.7817319689281
2014-01-01,6.2314665991056
2014-02-01,6.1846947292971
2014-03-01,6.4964041476347
2014-04-01,6.1441471565352
2014-05-01,6.324242958052
2014-06-01,6.5178319122478
2014-07-01,6.5941218073472
2014-08-01,6.8264777631324
2014-09-01,6.7605499259606
2014-10-01,6.5636702551218
2014-11-01,6.2148680033327
2014-12-01,6.2055968190967
2015-01-01,6.2266912629249
2015-02-01,6.2152623703
2015-03-01,6.2288644027975
2015-04-01,6.3558414864696
2015-05-01,6.7515088944151
2015-06-01,6.6702240657655
2015-07-01,6.6916061135188
2015-08-01,6.5585027061965
2015-09-01,6.5439997153519
2015-10-01,6.4452389584113
2015-11-01,6.1748227596574
2015-12-01,5.8704192154739
2016-01-01,5.9174359863914
2016-02-01,6.0461631026577
2016-03-01,6.49049906407
2016-04-01,6.6052157884769
2016-05-01,7.027192121286
2016-06-01,7.0180202335965
2016-07-01,7.2671162502907
2016-08-01,7.0704324272928
2016-09-01,7.0307198781385
2016-10-01,6.6808261954863
2016-11-01,6.4033831152142
2016-12-01,6.2004127300428
2017-01-01,6.3693701245487
2017-02-01,6.7713485956733
2017-03-01,7.0402289496768
2017-04-01,7.0779779734202
2017-05-01,7.326344790601
2017-06-01,7.3125193579654
2017-07-01,7.2167784939905
2017-08-01,6.9075946714037
2017-09-01,6.9952969791219
2017-10-01,6.984697394799
2017-11-01,6.7039187219485
2017-12-01,6.5126532130199
2018-01-01,6.8254374445719
2018-02-01,7.0100532120791
2018-03-01,7.3760875809755
2018-04-01,6.9937939491544
2018-05-01,7.3814464950714
2018-06-01,7.5137144929646
2018-07-01,7.8534584611052
2018-08-01,7.7190711079047
2018-09-01,7.4702905165262
2018-10-01,7.4119068299065
2018-11-01,7.3111275021128
2018-12-01,7.1464633153887
2019-01-01,7.1295721723762
2019-02-01,7.0342779076251
2019-03-01,7.23627924029
2019-04-01,7.0963377412054
2019-05-01,7.2322801999576
2019-06-01,7.2538126303226
2019-07-01,7.5486410796646
2019-08-01,7.5718079861493
2019-09-01,7.3372973397862
2019-10-01,7.1410798092785
2019-11-01,6.9603082938941
2019-12-01,7.0631690877494
2020-01-01,7.4430743295789
2020-02-01,7.8105192968302
2020-03-01,8.2285090973616
2020-04-01,9.0018555844912
2020-05-01,11.206932833479
2020-06-01,12.217859680127
2020-07-01,13.091216396143
2020-08-01,12.907461467072
2020-09-01,12.34829068332
2020-10-01,11.577038760121
2020-11-01,10.758022977255
2020-12-01,10.286318749044
2021-01-01,10.227160890761
2021-02-01,10.304521336183
2021-03-01,10.353809664207
2021-04-01,10.244367108474
2021-05-01,10.037301451191
2021-06-01,9.4964882170436
2021-07-01,8.9332892027599
2021-08-01,8.5475660411635
2021-09-01,8.4056111552988
2021-10-01,8.0766005069859
2021-11-01,7.527649055274
2021-12-01,7.1898934478904
2022-01-01,7.271464819756
2022-02-01,7.4985219215408
2022-03-01,7.7978651688704
2022-04-01,7.7474931765825
2022-05-01,7.8039797578749
2022-06-01,7.8114737505625
2022-07-01,7.9188115449306
2022-08-01,7.9293997650867
2022-09-01,8.0400244066344
2022-10-01,7.9683805988207
2022-11-01,7.9488231355874
2022-12-01,7.8627488308129
2023-01-01,8.0372443026616
2023-02-01,8.3676406179058
2023-03-01,8.808478760936
2023-04-01,8.6597088797411
2023-05-01,8.5247377029714
2023-06-01,8.5275846527762
2023-07-01,8.7722140467169
2023-08-01,8.9956512830772
2023-09-01,8.913008571937
2023-10-01,8.8864690786627
2023-11-01,8.732412133756
2023-12-01,8.4756393474728
2024-01-01,8.4356310785176
2024-02-01,8.5042567185626
2024-03-01,8.6777779966085
2024-04-01,8.5237837145473
2024-05-01,8.3128804231685
2024-06-01,8.3481780359655
2024-07-01,8.6841757807491
2024-08-01,8.9013222957233
2024-09-01,8.7423149114593
2024-10-01,8.5800798734878
2024-11-01,8.2176493561929
2024-12-01,8.079730080387
2025-01-01,8.0230055082
