fecha,valor
2016-08-01,93.795384485996
2016-09-01,91.504641601835
2016-10-01,94.892244463945
2016-11-01,99.004353081786
2016-12-01,102.68894202256
2017-01-01,92.696179489171
2017-02-01,89.092240687237
2017-03-01,100.19873961053
2017-04-01,95.084115539476
2017-05-01,97.011346604744
2017-06-01,94.297424575864
2017-07-01,90.945911120794
2017-08-01,95.823036861315
2017-09-01,92.842973498167
2017-10-01,98.14004193794
2017-11-01,102.54488117781
2017-12-01,105.27989304758
2018-01-01,96.807800684677
2018-02-01,92.661649363168
2018-03-01,104.88992032732
2018-04-01,101.62953629557
2018-05-01,101.86923538255
2018-06-01,98.689076141232
2018-07-01,93.980005823324
2018-08-01,98.209583890821
2018-09-01,94.360295665568
2018-10-01,102.31834139481
2018-11-01,105.98370602044
2018-12-01,108.6008490105
